Uppgift Id;Rad;Beskrivning;Antal;Pris;Fortnox Artikel Id;Fortnox Kostnadsställe;Fortnox Projekt
7157;1;Ågrensgatan 4-12: Miljörum Medium  (2024-05-29 08:15);1;900;K100;N;WGB
7158;1;Ågrensgatan 4-12: Kärltvätt Standard  (2024-05-29 08:17);12;175;K100;N;WGB
7159;1;Uppfinnarvägen 4-50: Miljörum Medium  (2024-06-04 12:35);2;900;K100;N;DSU
7160;1;Uppfinnarvägen 4-50: Kärltvätt Standard  (2024-06-04 12:35);26;175;K100;N;DSU
7161;1;Mycklevägen 37-49: Miljörum Small  (2024-06-04 09:05);1;600;K100;N;DSU
7162;1;Mycklevägen 37-49: Kärltvätt Standard  (2024-06-04 09:18);10;175;K100;N;DSU
7163;1;Måbärsgatan 36: Miljörum Medium  (2024-05-28 19:05);1;900;K100;N;WGB
7164;1;Måbärsgatan 36: Kärltvätt Standard  (2024-05-28 16:59);9;175;K100;N;WGB
7165;1;Dirigentvägen 20: Miljörum Large  (2024-06-10 15:46);1;1200;K100;N;WGB
7166;1;Dirigentvägen 20: Kärltvätt Standard  (2024-06-10 16:25);25;175;K100;N;WGB
7167;1;Dirigentvägen 44: Miljörum Large  (2024-06-10 17:46);1;1200;K100;N;WGB
7168;1;Dirigentvägen 44: Kärltvätt Standard  (2024-06-10 18:25);24;175;K100;N;WGB
7169;1;Orkestervägen 120: Miljörum Large  (2024-06-11 11:53);1;1200;K100;N;WGB
7170;1;Orkestervägen 120: Kärltvätt Standard  (2024-06-11 12:37);29;175;K100;N;WGB
7171;1;Orkestervägen 14: Miljörum Large  (2024-06-12 08:47);1;1200;K100;N;WGB
7172;1;Orkestervägen 14: Kärltvätt Standard  (2024-06-12 09:18);29;175;K100;N;WGB
7173;1;Orkestervägen 58: Miljörum Large  (2024-06-11 15:03);1;1200;K100;N;WGB
7174;1;Orkestervägen 58: Kärltvätt Standard  (2024-06-11 18:01);29;175;K100;N;WGB
7175;1;Östra Nygatan 93: Miljörum Medium  (2024-05-29 11:39);1;900;K100;N;WGB
7176;1;Östra Nygatan 93: Kärltvätt Standard  (2024-05-29 11:38);14;175;K100;N;WGB
7177;1;Östra Nygatan 97: Miljörum Medium  (2024-05-29 14:52);1;900;K100;N;WGB
7178;1;Östra Nygatan 97: Kärltvätt Standard  (2024-05-29 14:52);9;175;K100;N;WGB
7179;1;Vretgatan 24: Kärlskåp  (2024-06-04 09:56);2;600;K100;N;DSU
7180;1;Vretgatan 24: Kärltvätt Standard  (2024-06-04 09:56);5;175;K100;N;DSU
7181;1;Läkarvägen 7: Miljörum Medium  (2024-06-03 16:23);1;900;K100;N;DSU
7182;1;Läkarvägen 7: Kärltvätt Standard  (2024-06-03 20:18);17;175;K100;N;DSU
7183;1;Mo i Ranagatan: Miljörum Small  (2024-06-12 15:01);2;600;K100;N;WGB
7184;1;Mo i Ranagatan: Kärltvätt Standard  (2024-06-12 15:00);20;175;K100;N;WGB
7185;1;Trädgränd: Miljörum Small  (2024-06-17 14:10);2;600;K100;N;DSU
7186;1;Trädgränd: Kärltvätt Standard  (2024-06-17 14:12);21;175;K100;N;DSU
7187;1;Getbergsvägen 1-5: Miljörum Medium  (2024-05-29 16:58);1;900;K100;N;WGB
7188;1;Getbergsvägen 1-5: Kärltvätt Standard  (2024-05-29 16:59);9;175;K100;N;WGB
7189;1;Getbergsvägen 2-22: Miljörum Large  (2024-05-30 10:34);1;1200;K100;N;WGB
7190;1;Getbergsvägen 2-22: Kärltvätt Standard  (2024-05-30 10:27);19;175;K100;N;WGB
7191;1;Brännsvedjevägen 90: Miljörum Large  (2024-06-04 17:55);1;1200;K100;N;DSU
7192;1;Brännsvedjevägen 90: Kärltvätt Standard  (2024-06-04 18:47);19;175;K100;N;DSU
7193;1;Byalagsgatan 37: Miljörum Large  (2024-06-05 09:29);1;1200;K100;N;DSU
7194;1;Byalagsgatan 37: Kärltvätt Standard  (2024-06-05 09:29);15;175;K100;N;DSU
7195;1;Skelleftehamnsvägen 150-160: Miljörum Medium  (2024-05-27 16:13);1;900;K100;N;WGB
7196;1;Skelleftehamnsvägen 150-160: Kärltvätt Standard  (2024-05-28 09:26);10;175;K100;N;WGB
7197;1;Vänskapsgatan 2-96: Miljörum Large  (2024-05-28 10:29);1;1200;K100;N;WGB
7198;1;Vänskapsgatan 2-96: Kärltvätt Standard  (2024-05-28 10:29);20;175;K100;N;WGB
7199;1;Vänskapsgatan 5-139: Miljörum Medium  (2024-05-28 14:31);1;900;K100;N;WGB
7200;1;Vänskapsgatan 5-139: Kärltvätt Standard  (2024-05-28 14:21);9;175;K100;N;WGB
7201;1;Fredsgatan: Miljörum Large ;2;1200;K100;N;DSU
7202;1;Fredsgatan: Kärltvätt Standard  (2024-06-04 08:05);5;175;K100;N;DSU
7202;2;Fredsgatan: Etableringskostnad  (2024-06-04 08:05);1;550;K100;N;DSU
7203;1;Brunnsgatan 4: Miljörum Small ;1;600;K100;N;DSU
7204;1;Brunnsgatan 4: Kärltvätt Standard  (2024-06-05 15:43);2;175;K100;N;DSU
7204;2;Brunnsgatan 4: Etableringskostnad  (2024-06-05 15:43);1;550;K100;N;DSU
7207;1;Televägen 22: Miljörum Medium  (2024-05-29 09:29);1;900;K100;N;WGB
7208;1;Televägen 22: Kärltvätt Standard  (2024-06-07 06:56);8;175;K100;N;WGB
7209;1;Elevhemsgatan 3: Miljörum Medium  (2024-05-30 14:01);1;900;K100;N;WGB
7210;1;Elevhemsgatan 3: Kärltvätt Standard  (2024-05-30 14:01);11;175;K100;N;WGB
7211;1;Kanalgatan 59: Miljörum Small ;1;600;K100;N;DSU
7212;1;Kanalgatan 59: Kärltvätt Standard  (2024-06-03 12:05);7;175;K100;N;DSU
7213;1;Sadelmakargatan 4: Tvätt UJ-behållare inkl kassun  (2024-07-22 07:38);2;1946;UJ100;M;ZML
7214;1;Sadelmakargatan 10: Tvätt UJ-behållare inkl kassun  (2024-07-22 07:59);2;1946;UJ100;M;ZML
7215;1;Sadelmakargatan 24: Tvätt UJ-behållare inkl kassun  (2024-07-22 08:42);2;1946;UJ100;M;ZML
7216;1;Sadelmakargatan 11: Tvätt UJ-behållare inkl kassun  (2024-07-22 08:20);2;1946;UJ100;M;ZML
7217;1;Torggatan 42: Tvätt UJ-behållare inkl kassun  (2024-07-22 09:26);2;1946;UJ100;M;ZML
7218;1;Doktor Westerlunds Gata 2-6: Tvätt UJ-behållare  (2024-07-22 09:03);2;1946;UJ100;M;ZML
7219;1;Fannalundsvägen 12: Tvätt UJ-behållare inkl kassun  (2024-05-31 07:39);8;1946;UJ100;M;ZML
7220;1;Första Tvärgatan 13: Kärltvätt Standard  (2024-05-24 10:19);19;133;K100;M;DSU
7221;1;libro ringväg - Vattenkiosk: Kärltvätt Standard ;1;0;K100;M;WGB
7222;1;ferlingsgatan - Vattenkiosk: Kärltvätt Standard ;1;0;K100;M;WGB
7223;1;Stallängsgatan - Vattenkiosk: Kärltvätt Standard ;1;0;K100;M;WGB
7224;1;Hedensbergsvägen - Vattenkiosk: Kärltvätt Standard ;1;0;K100;M;WGB
7225;1;Skåneresan - Vattenkiosk: Kärltvätt Standard ;1;0;K100;M;WGB
7226;1;Dag Hammarskjölds Väg 268 - Vattenkiosk: Kärltvätt Standard ;1;0;K100;M;WGB
7227;1;Mullbergsvägen 23: Miljörum Medium  (2024-05-30 10:55);1;900;K100;N;WGB
7228;1;Mullbergsvägen 23: Kärltvätt Standard  (2024-05-30 10:55);8;175;K100;N;WGB
7229;1;Industrivägen 23-17  Vattenkiosk: Kärltvätt Standard  (2024-07-04 08:56);2;0;K100;;BHO891
7230;1;Dirigentvägen 64  Vattenkiosk: Kärltvätt Standard  (2024-06-11 08:24);2;0;K100;;BHO891
7231;1;Kungsvägen 8  Vattenkiosk: Kärltvätt Standard ;1;0;K100;;WGB
7232;1;Nygatan 9A  Vattenkiosk: Kärltvätt Standard ;1;0;K100;;WGB
7233;1;Kyrkstadsvägen  Vattenkiosk: Kärltvätt Standard  (2024-06-10 13:14);1;0;K100;;BHO891
7234;1;Silversmedsplan 16: Tvätt UJ-behållare inkl kassun  (2024-05-29 07:13);1;850;UJ100;M;ZML
7235;1;Silversmedsplan 36: Tvätt UJ-behållare inkl kassun  (2024-05-29 07:26);1;850;UJ100;M;ZML
7236;1;Natt Och Dags Gränd 24: Tvätt UJ-behållare inkl kassun  (2024-05-27 08:16);2;850;UJ100;M;ZML
7237;1;Natt Och Dags Gränd 3: Tvätt UJ-behållare inkl kassun  (2024-05-27 09:36);1;850;UJ100;M;ZML
7238;1;Natt Och Dags Gränd 4: Tvätt UJ-behållare inkl kassun  (2024-05-27 08:34);1;850;UJ100;M;ZML
7239;1;Friherregatan 102: Tvätt UJ-behållare inkl kassun  (2024-05-27 13:00);1;850;UJ100;M;ZML
7240;1;Friherregatan 16: Tvätt UJ-behållare inkl kassun  (2024-05-27 11:45);1;850;UJ100;M;ZML
7241;1;Friherregatan 2: Tvätt UJ-behållare inkl kassun  (2024-05-27 11:18);2;850;UJ100;M;ZML
7242;1;Friherregatan 22: Tvätt UJ-behållare inkl kassun  (2024-05-27 12:10);2;850;UJ100;M;ZML
7243;1;Friherregatan 66A: Tvätt UJ-behållare inkl kassun  (2024-05-27 12:26);1;850;UJ100;M;ZML
7244;1;Friherregatan 78A: Tvätt UJ-behållare ;1;850;UJ100;M;ZML
7245;1;Friherregatan 90: Tvätt UJ-behållare inkl kassun  (2024-05-27 12:41);1;850;UJ100;M;ZML
7246;1;Elias Lönnrots Väg 10: Tvätt UJ-behållare inkl kassun  (2024-05-30 10:20);1;850;UJ100;M;ZML
7247;1;Elias Lönnrots Väg 2: Tvätt UJ-behållare inkl kassun  (2024-05-30 09:51);1;850;UJ100;M;ZML
7248;1;Holbergsgatan 115: Tvätt UJ-behållare inkl kassun  (2024-07-24 09:28);1;850;UJ100;M;ZML
7249;1;Holbergsgatan 158: Tvätt UJ-behållare ;1;850;UJ100;M;ZML
7250;1;Gulddragargränd 13: Tvätt UJ-behållare inkl kassun  (2024-05-28 11:14);2;850;UJ100;M;ZML
7251;1;Ångermannagatan 120: Tvätt UJ-behållare inkl kassun  (2024-05-30 08:46);2;850;UJ100;M;ZML
7252;1;Ångermannagatan 78: Tvätt UJ-behållare inkl kassun  (2024-05-30 08:03);1;850;UJ100;M;ZML
7253;1;Ångermannagatan 94: Tvätt UJ-behållare inkl kassun  (2024-05-30 08:25);2;850;UJ100;M;ZML
7254;1;Duvedsvägen 6: Tvätt UJ-behållare inkl kassun  (2024-05-29 11:51);1;850;UJ100;M;ZML
7255;1;Hundlokegränd 12: Tvätt UJ-behållare inkl kassun  (2024-05-27 07:01);1;850;UJ100;M;ZML
7256;1;Arvid Mörnes Väg 1: Tvätt UJ-behållare inkl kassun  (2024-08-16 07:43);1;850;UJ100;M;ZML
7257;1;Arvid Mörnes Väg 12: Tvätt UJ-behållare  (2024-05-30 10:36);1;850;UJ100;M;ZML
7258;1;Arvid Mörnes Väg 17: Tvätt UJ-behållare inkl kassun  (2024-05-30 11:07);1;850;UJ100;M;ZML
7259;1;Arvid Mörnes Väg 21: Tvätt UJ-behållare inkl kassun  (2024-07-24 10:18);1;850;UJ100;M;ZML
7260;1;Arvid Mörnes Väg 22: Tvätt UJ-behållare inkl kassun  (2024-05-30 10:54);1;850;UJ100;M;ZML
7261;1;Arvid Mörnes Väg 31: Tvätt UJ-behållare inkl kassun  (2024-08-16 08:17);1;850;UJ100;M;ZML
7262;1;Arvid Mörnes Väg 32: Tvätt UJ-behållare inkl kassun  (2024-05-30 11:23);1;850;UJ100;M;ZML
7263;1;Ibsengatan 36: Tvätt UJ-behållare inkl kassun  (2024-05-30 10:05);1;850;UJ100;M;ZML
7264;1;Ibsengatan 57: Tvätt UJ-behållare inkl kassun  (2024-05-30 09:35);1;850;UJ100;M;ZML
7265;1;Ibsengatan 67: Tvätt UJ-behållare inkl kassun  (2024-05-30 09:07);1;850;UJ100;M;ZML
7266;1;Ibsengatan 68: Tvätt UJ-behållare inkl kassun  (2024-05-30 09:20);1;850;UJ100;M;ZML
7267;1;Lyckselevägen 1: Tvätt UJ-behållare inkl kassun  (2024-05-29 09:50);1;850;UJ100;M;ZML
7268;1;Lyckselevägen 12: Tvätt UJ-behållare inkl kassun  (2024-05-29 10:02);1;850;UJ100;M;ZML
7269;1;Lyckselevägen 21: Tvätt UJ-behållare inkl kassun  (2024-05-29 10:51);1;850;UJ100;M;ZML
7270;1;Lyckselevägen 36: Tvätt UJ-behållare inkl kassun  (2024-05-29 11:05);1;850;UJ100;M;ZML
7271;1;Lyckselevägen 4: Tvätt UJ-behållare inkl kassun  (2024-05-29 09:36);1;850;UJ100;M;ZML
7272;1;Lyckselevägen 46: Tvätt UJ-behållare inkl kassun  (2024-05-29 11:20);1;850;UJ100;M;ZML
7273;1;Lyckselevägen 60: Tvätt UJ-behållare inkl kassun  (2024-05-29 11:33);1;850;UJ100;M;ZML
7274;1;Lyckselevägen 7: Tvätt UJ-behållare inkl kassun  (2024-05-29 10:29);2;850;UJ100;M;ZML
7275;1;Olof Jönssons Gränd 2: Tvätt UJ-behållare inkl kassun  (2024-05-27 08:47);1;850;UJ100;M;ZML
7276;1;Olof Jönssons Gränd 21: Tvätt UJ-behållare inkl kassun  (2024-05-27 09:06);1;850;UJ100;M;ZML
7277;1;Olof Jönssons Gränd 9: Tvätt UJ-behållare inkl kassun  (2024-05-27 09:19);1;850;UJ100;M;ZML
7278;1;Ormängsgatan 15: Tvätt UJ-behållare inkl kassun  (2024-05-28 08:58);2;850;UJ100;M;ZML
7279;1;Ormängsgatan 28: Tvätt UJ-behållare inkl kassun  (2024-05-28 07:58);1;850;UJ100;M;ZML
7280;1;Ormängsgatan 34: Tvätt UJ-behållare inkl kassun  (2024-05-28 08:11);1;850;UJ100;M;ZML
7281;1;Ormängsgatan 44: Tvätt UJ-behållare inkl kassun  (2024-05-28 08:24);1;850;UJ100;M;ZML
7282;1;Ormängsgatan 56: Tvätt UJ-behållare inkl kassun  (2024-05-28 08:38);1;850;UJ100;M;ZML
7283;1;Rissnavägen 10: Tvätt UJ-behållare  (2024-07-24 08:07);1;850;UJ100;M;ZML
7284;1;Rissnavägen 13: Tvätt UJ-behållare  (2024-07-24 07:44);1;850;UJ100;M;ZML
7285;1;Rissnavägen 24: Tvätt UJ-behållare  (2024-07-24 08:28);1;850;UJ100;M;ZML
7286;1;Rissnavägen 5B: Tvätt UJ-behållare  (2024-07-24 07:17);1;850;UJ100;M;ZML
7287;1;Liljeörnsgatan 49: Tvätt UJ-behållare inkl kassun  (2024-05-27 07:53);1;850;UJ100;M;ZML
7288;1;Liljeörnsgatan 63: Tvätt UJ-behållare inkl kassun  (2024-05-27 07:38);1;850;UJ100;M;ZML
7289;1;Liljeörnsgatan 67: Tvätt UJ-behållare inkl kassun  (2024-05-27 07:25);1;850;UJ100;M;ZML
7290;1;Björnsonsgatan 104: Tvätt UJ-behållare  (2024-07-24 09:55);1;850;UJ100;M;ZML
7291;1;Björnsonsgatan 62: Tvätt UJ-behållare ;1;850;UJ100;M;ZML
7292;1;Björnsonsgatan 66: Tvätt UJ-behållare ;1;850;UJ100;M;ZML
7293;1;Loviselundsvägen 18: Tvätt UJ-behållare inkl kassun  (2024-05-27 11:32);1;850;UJ100;M;ZML
7294;1;Loviselundsvägen 27: Tvätt UJ-behållare inkl kassun  (2024-05-27 10:34);1;850;UJ100;M;ZML
7295;1;Loviselundsvägen 32: Tvätt UJ-behållare inkl kassun  (2024-05-27 10:48);1;850;UJ100;M;ZML
7296;1;Loviselundsvägen 33: Tvätt UJ-behållare inkl kassun  (2024-05-27 10:15);2;850;UJ100;M;ZML
7297;1;Vällingbyvägen 117: Tvätt UJ-behållare inkl kassun  (2024-05-30 06:39);2;850;UJ100;M;ZML
7298;1;Vällingbyvägen 139: Tvätt UJ-behållare inkl kassun  (2024-05-30 07:26);1;850;UJ100;M;ZML
7299;1;Vällingbyvägen 146: Tvätt UJ-behållare inkl kassun  (2024-05-30 06:59);2;850;UJ100;M;ZML
7300;1;Vällingbyvägen 149: Tvätt UJ-behållare inkl kassun  (2024-05-30 07:14);1;850;UJ100;M;ZML
7301;1;Vällingbyvägen 161: Tvätt UJ-behållare inkl kassun  (2024-05-30 07:47);2;850;UJ100;M;ZML
7302;1;Strandliden 12: Tvätt UJ-behållare inkl kassun  (2024-05-28 07:40);1;850;UJ100;M;ZML
7303;1;Strandliden 15: Tvätt UJ-behållare inkl kassun  (2024-05-28 07:25);1;850;UJ100;M;ZML
7304;1;Strandliden 25: Tvätt UJ-behållare inkl kassun  (2024-05-28 07:12);1;850;UJ100;M;ZML
7305;1;Strandliden 42: Tvätt UJ-behållare inkl kassun  (2024-05-28 06:42);1;850;UJ100;M;ZML
7306;1;Strandliden 52: Tvätt UJ-behållare inkl kassun  (2024-05-28 06:30);1;850;UJ100;M;ZML
7307;1;Strandliden 60: Tvätt UJ-behållare inkl kassun  (2024-05-28 06:19);1;850;UJ100;M;ZML
7308;1;Strandliden 65: Tvätt UJ-behållare inkl kassun  (2024-05-28 06:56);1;850;UJ100;M;ZML
7309;1;Härjedalsgatan 14: Tvätt UJ-behållare inkl kassun  (2024-05-30 06:20);1;850;UJ100;M;ZML
7310;1;Härjedalsgatan 17: Tvätt UJ-behållare inkl kassun  (2024-05-29 12:45);1;850;UJ100;M;ZML
7311;1;Härjedalsgatan 21: Tvätt UJ-behållare inkl kassun  (2024-05-29 12:32);1;850;UJ100;M;ZML
7312;1;Härjedalsgatan 31: Tvätt UJ-behållare inkl kassun  (2024-05-29 12:07);1;850;UJ100;M;ZML
7313;1;Härjedalsgatan 56: Tvätt UJ-behållare inkl kassun  (2024-05-29 13:02);1;850;UJ100;M;ZML
7314;1;Härjedalsgatan 60: Tvätt UJ-behållare inkl kassun  (2024-05-29 12:21);1;850;UJ100;M;ZML
7315;1;Grimstagatan 103: Tvätt UJ-behållare inkl kassun  (2024-05-28 12:55);1;850;UJ100;M;ZML
7316;1;Grimstagatan 104: Tvätt UJ-behållare inkl kassun  (2024-05-29 07:52);1;850;UJ100;M;ZML
7317;1;Grimstagatan 117: Tvätt UJ-behållare inkl kassun  (2024-05-28 12:41);1;850;UJ100;M;ZML
7318;1;Grimstagatan 120: Tvätt UJ-behållare inkl kassun  (2024-05-29 07:32);1;850;UJ100;M;ZML
7319;1;Grimstagatan 129: Tvätt UJ-behållare inkl kassun  (2024-05-28 12:27);2;850;UJ100;M;ZML
7320;1;Grimstagatan 181: Tvätt UJ-behållare inkl kassun  (2024-05-28 12:04);2;850;UJ100;M;ZML
7321;1;Grimstagatan 211: Tvätt UJ-behållare inkl kassun  (2024-05-28 11:41);2;850;UJ100;M;ZML
7322;1;Grimstagatan 43: Tvätt UJ-behållare inkl kassun  (2024-05-29 06:57);2;850;UJ100;M;ZML
7323;1;Grimstagatan 59: Tvätt UJ-behållare inkl kassun  (2024-05-29 06:20);1;850;UJ100;M;ZML
7324;1;Grimstagatan 69: Tvätt UJ-behållare inkl kassun  (2024-05-29 06:31);1;850;UJ100;M;ZML
7325;1;Grimstagatan 74: Tvätt UJ-behållare inkl kassun  (2024-05-29 08:19);1;850;UJ100;M;ZML
7326;1;Grimstagatan 88: Tvätt UJ-behållare inkl kassun  (2024-05-29 08:05);1;850;UJ100;M;ZML
7327;1;Jämtlandsgatan 122: Tvätt UJ-behållare inkl kassun  (2024-05-29 08:48);1;850;UJ100;M;ZML
7328;1;Jämtlandsgatan 142: Tvätt UJ-behållare inkl kassun  (2024-05-29 09:07);1;850;UJ100;M;ZML
7329;1;Jämtlandsgatan 146: Tvätt UJ-behållare inkl kassun  (2024-05-29 09:21);1;850;UJ100;M;ZML
7330;1;Saltmätargränd 29: Miljörum Medium  (2024-05-30 18:44);1;990;K100;N;WGB
7331;1;Saltmätargränd 29: Kärltvätt Standard  (2024-05-30 18:46);9;218;K100;N;WGB
7332;1;Vårby allé 26-30: Miljörum Small  (2024-05-27 13:16);1;921,4;K100;M;YCJ
7333;1;Gymnasievägen 9: Kärltvätt Standard  (2024-05-27 09:23);9;156,64;K100;M;YCJ
7334;1;Breddalsvägen 1: Kärltvätt Standard  (2024-05-27 10:41);1;156,64;K100;M;YCJ
7335;1;Landsvägen 61 - Standard: Kärltvätt Standard  (2024-08-22 09:50);8;185;K100;M;BHO891
7336;1;Landsvägen 61 - Pant: Kärltvätt Pantkärl  (2024-08-22 10:11);6;185;K100;M;BHO891
7337;1;Landsvägen 61 - Kundvagn: Kundvagnar ;30;30;;M;BHO891
7338;1;Landsvägen 61 - Kundkorg: Kundkorgar ;145;18;;M;BHO891
7339;1;Folkparksvägen 28: Kärltvätt Standard  (2024-05-30 13:16);7;218;K100;M;BHO891
7339;2;Folkparksvägen 28: Etableringskostnad  (2024-05-30 13:16);1;685;K100;M;BHO891
7340;1;Höjdvägen 15: Kärltvätt Standard  (2024-05-29 10:57);10;218;K100;M;BHO891
7340;2;Höjdvägen 15: Etableringskostnad  (2024-05-29 10:57);1;685;K100;M;BHO891
7341;1;Centralvägen 21: Kärltvätt Standard  (2024-05-29 10:32);5;218;K100;M;BHO891
7341;2;Centralvägen 21: Etableringskostnad  (2024-05-29 10:32);1;685;K100;M;BHO891
7342;1;Kvarnbergagatan 7B: Miljörum (m²)  (2024-05-30 09:30);48;56;K100;M;BHO891
7343;1;Kvarnbergagatan 7B: Kärltvätt Standard  (2024-05-30 09:31);16;218;K100;M;BHO891
7344;1;Mariekällgatan 29: Miljörum Medium  (2024-05-30 10:26);1;990;K100;M;BHO891
7345;1;Mariekällgatan 29: Kärltvätt Standard  (2024-05-30 10:30);7;218;K100;M;BHO891
7346;1;Mölnbovägen 26A: Kärltvätt Standard  (2024-07-08 17:16);3;218;K100;M;YMB
7346;2;Mölnbovägen 26A: Etableringskostnad  (2024-07-08 17:16);1;685;K100;M;YMB
7347;1;Bergviksgatan 4A: Miljörum Medium  (2024-05-30 11:39);1;990;K100;M;BHO891
7348;1;Bergviksgatan 4A: Kärltvätt Standard  (2024-05-30 11:40);7;218;K100;M;BHO891
7349;1;Skogsgatan 3B: Miljörum Medium  (2024-05-30 11:59);1;990;K100;M;BHO891
7350;1;Skogsgatan 3B: Kärltvätt Standard  (2024-05-30 11:59);9;218;K100;M;BHO891
7351;1;Bangatan 12: Miljörum Small ;1;790;K100;M;BHO891
7352;1;Bangatan 14: Miljörum Small ;1;790;K100;M;BHO891
7353;1;Bangatan 16: Miljörum Small ;1;790;K100;M;BHO891
7354;1;bangatan 8-10: Miljörum Small ;2;790;K100;M;BHO891
7355;1;Bangatan 12: Kärltvätt Standard ;1;218;K100;M;BHO891
7356;1;Bangatan 14: Kärltvätt Standard ;1;218;K100;M;BHO891
7357;1;Bangatan 16: Kärltvätt Standard ;1;218;K100;M;BHO891
7358;1;bangatan 8-10: Kärltvätt Standard ;4;218;K100;M;BHO891
7359;1;Holmvägen 15-17: Miljörum Large ;1;1290;K100;M;YCJ
7360;1;Holmvägen 19-21: Miljörum Large ;1;1290;K100;M;YCJ
7361;1;Holmvägen 15-17: Kärltvätt Standard ;12;218;K100;M;YCJ
7362;1;Holmvägen 19-21: Kärltvätt Standard ;15;218;K100;M;YCJ
7363;1;Klippgatan 18: Miljörum Medium ;2;990;K100;M;BHO891
7364;1;Klippgatan 18: Kärltvätt Standard ;20;218;K100;M;BHO891
7365;1;Holmvägen 3-5: Miljörum Medium ;1;990;K100;M;BHO891
7366;1;Holmvägen 3-5: Kärltvätt Standard ;1;218;K100;M;BHO891
7367;1;Holmvägen 7-9: Miljörum Small ;1;790;K100;M;BHO891
7368;1;Holmvägen 7-9: Kärltvätt Standard ;11;218;K100;M;BHO891
7369;1;kullmansgatan 4-6: Kärltvätt Standard  (2024-05-30 09:41);2;218;K100;M;BHO891
7369;2;kullmansgatan 4-6: Etableringskostnad  (2024-05-30 09:41);1;685;K100;M;BHO891
7370;1;Västra Kanalgatan 13: Miljörum Large  (2024-08-01 15:14);1;2970;K100;M;YCJ
7371;1;Liljevalchsgatan 22: Kärlskåp  (2024-05-30 10:07);7;190;K100;M;BHO891
7372;1;liljevalchsgatan 22 a-e, a-e, f-g: Kärltvätt Standard  (2024-05-30 10:08);7;218;K100;M;BHO891
7372;2;liljevalchsgatan 22 a-e, a-e, f-g: Etableringskostnad  (2024-05-30 10:08);1;685;K100;M;BHO891
7373;1;Fyrskeppsvägen 25: Kärltvätt Standard  (2024-05-31 09:52);11;174;K100;M;BHO891
7373;2;Fyrskeppsvägen 25: Etableringskostnad  (2024-05-31 09:52);1;652;K100;M;BHO891
7374;1;Fyrskeppsvägen 19: Kärltvätt Standard  (2024-05-31 09:45);8;174;K100;M;BHO891
7374;2;Fyrskeppsvägen 19: Etableringskostnad  (2024-05-31 09:45);1;652;K100;M;BHO891
7375;1;Fyrskeppsvägen 28: Kärltvätt Standard  (2024-05-31 08:44);6;174;K100;M;BHO891
7375;2;Fyrskeppsvägen 28: Etableringskostnad  (2024-05-31 08:44);1;652;K100;M;BHO891
7376;1;Fyrskeppsvägen 39: Kärltvätt Standard  (2024-05-31 09:27);11;174;K100;M;BHO891
7376;2;Fyrskeppsvägen 39: Etableringskostnad  (2024-05-31 09:27);1;652;K100;M;BHO891
7377;1;Fyrskeppsvägen 42: Kärltvätt Standard  (2024-05-31 08:55);8;174;K100;M;BHO891
7377;2;Fyrskeppsvägen 42: Etableringskostnad  (2024-05-31 08:55);1;652;K100;M;BHO891
7378;1;Fyrskeppsvägen 66: Kärltvätt Standard  (2024-05-31 09:06);5;174;K100;M;BHO891
7378;2;Fyrskeppsvägen 66: Etableringskostnad  (2024-05-31 09:06);1;652;K100;M;BHO891
7379;1;Ljusbärargatan 9: Miljörum Medium  (2024-05-28 15:36);1;990;K100;M;DSU
7380;1;Ljusbärargatan 9: Kärltvätt Standard  (2024-05-29 06:04);14;218;K100;M;DSU
7381;1;Elin Wägners stig: Miljörum Medium  (2024-05-30 10:52);1;990;K100;M;BHO891
7382;1;Elin Wägners stig: Kärltvätt Standard  (2024-05-30 10:53);7;218;K100;M;BHO891
7383;1;Västra Kanalgatan 11: Miljörum Small  (2024-05-30 11:14);1;790;K100;M;BHO891
7384;1;Västra Kanalgatan 11: Kärltvätt Standard  (2024-05-30 11:15);3;218;K100;M;BHO891
7385;1;Almviksvägen 2: Miljörum Small  (2024-05-30 13:42);1;790;K100;M;BHO891
7386;1;Almviksvägen 2: Kärltvätt Standard  (2024-05-30 13:36);1;218;K100;M;BHO891
7387;1;Almviksvägen 8: Miljörum Small  (2024-05-30 13:53);1;790;K100;M;BHO891
7388;1;Almviksvägen 8: Kärltvätt Standard  (2024-05-30 13:54);2;218;K100;M;BHO891
7389;1;Rännilsvägen 2: Miljörum Small  (2024-05-30 13:32);1;790;K100;M;BHO891
7390;1;Rännilsvägen 2: Kärltvätt Standard  (2024-05-30 13:43);2;218;K100;M;BHO891
7391;1;Älgstigen 16-18: Kärltvätt Standard  (2024-06-24 09:41);9;218;K100;M;YMB
7391;2;Älgstigen 16-18: Etableringskostnad  (2024-06-24 09:41);1;685;K100;M;YMB
7392;1;Årevägen 95: Kärltvätt Standard  (2024-05-28 15:29);21;218;K100;N;ADO
7392;2;Årevägen 95: Etableringskostnad  (2024-05-28 15:29);1;685;K100;N;ADO
7393;1;Blåhammarvägen 2-160: Miljörum Medium ;1;550;K100;N;ADO
7394;1;Blåhammarvägen 2-160: Etableringskostnad  (2024-05-29 18:51);1;550;K100;N;ADO
7394;2;Blåhammarvägen 2-160: Kärltvätt Standard  (2024-05-29 18:51);10;206;K100;N;ADO
7395;1;Brunflovägen 22: Miljörum Medium ;1;550;K100;N;ADO
